,film,film_id,imdb_song,spotify_song
19,Good Will Hunting,0119217,Tommy Bhetty's Waltz ,Tommy Bhetty's Waltz
20,Good Will Hunting,0119217,Angeles ,Angeles
21,Good Will Hunting,0119217,Heart & Soul ,Heart & Soul
22,Good Will Hunting,0119217,Danny Boy ,Danny Boy
23,Good Will Hunting,0119217,Miss Misery ,Miss Misery
24,Good Will Hunting,0119217,Afternoon Delight ,Afternoon Delight
0,2001: A Space Odyssey,0062622,Gayane Ballet Suite -- Gayane's Adagio ,Spartacus - Ballet Suite: Adagio of Spartacus and Phrygia
1,2001: A Space Odyssey,0062622,Atmospheres ,Atmospheres (Interlude)
2,2001: A Space Odyssey,0062622,Lux Aeterna ,Lux Aeterna
3,2001: A Space Odyssey,0062622,Requiem ,Requiem
4,2001: A Space Odyssey,0062622,The Blue Danube ,The Blue Danube
5,2001: A Space Odyssey,0062622,Thus Spoke Zarathustra ,Chapter 1 - Thus Spoke Zarathustra
6,2001: A Space Odyssey,0062622,Adventures ,Adventures
7,2001: A Space Odyssey,0062622,Happy Birthday to You ,Happy Birthday to You
8,2001: A Space Odyssey,0062622,Off Beats Mood ,Official Mood - Under Deep Mix
9,2001: A Space Odyssey,0062622,Daisy Bell (A Bicycle Built for Two) ,Daisy Bell (Bicycle Built for Two)
0,Vertigo,0052357,"Symphony No. 34 in C K. 338, 2nd Movement, Andante di Molto (piu tosto allegretto) ",
1,Vertigo,0052357,Sardis #4 ,"Symphony No. 4, ""Sardis"": III. Acropol"
0,Requiem for a Dream,0180093,Bialy & Lox Conga ,Bialy & Lox Conga
1,Requiem for a Dream,0180093,Bugs' Got a Devilish Grin Conga ,Bugs Got a Devilish Grin Conga
2,Requiem for a Dream,0180093,Summer Overture ,Summer Overture
0,M,0022100,Le Halle du Roi de la Montagne ,
1,M,0022100,La Marseillaise ,La Marseillaise
0,Dangal,5074352,Haanikaarak Bapu ,Haanikaarak Bapu
1,Dangal,5074352,Dhaakad ,Dhaakad
2,Dangal,5074352,Gilehriyaan ,Gilehriyaan
3,Dangal,5074352,Dangal ,Dangal
4,Dangal,5074352,Naina ,Naina Da Kya Kasoor
5,Dangal,5074352,Dhaakad ,Dhaakad
6,Dangal,5074352,Idiot Banna ,Idiot Banna
0,Capernaum,8267604,It looks like we don't have any Soundtracks for this title yet.,
0,Eternal Sunshine of the Spotless Mind,0338013,Everybody's Gotta Learn Sometime ,Everybody's Gotta Learn Sometime
1,Eternal Sunshine of the Spotless Mind,0338013,Something ,Something Just Like This
2,Eternal Sunshine of the Spotless Mind,0338013,Keep On Looking ,Keep on Looking
3,Eternal Sunshine of the Spotless Mind,0338013,Tere Sang Pyar Main ,Tere Sang Pyar Main
4,Eternal Sunshine of the Spotless Mind,0338013,Mere Man Tera Pyasa ,
5,Eternal Sunshine of the Spotless Mind,0338013,"Concerto No. 8 in D Major, Opus 99 ",
6,Eternal Sunshine of the Spotless Mind,0338013,Wada Na Tod ,"Wada Na Tod - From ""Dil Tujhko Diya"""
7,Eternal Sunshine of the Spotless Mind,0338013,Some Kinda Shuffle ,
8,Eternal Sunshine of the Spotless Mind,0338013,Nola's Bounce ,Bestie (feat. Kodak Black) - Spenda C Nola Bounce Remix
9,Eternal Sunshine of the Spotless Mind,0338013,Light And Day/Reach For The Sun ,Light & Day / Reach For The Sun
10,Eternal Sunshine of the Spotless Mind,0338013,"Oh My Darling, Clementine ","(Oh, My Darling) Clementine"
11,Eternal Sunshine of the Spotless Mind,0338013,Row Row Row Your Boat ,"Row, row, row your boat"
12,Eternal Sunshine of the Spotless Mind,0338013,Mr. Blue Sky ,Mr. Blue Sky
0,Citizen Kane,0033467,It Can't Be Love ,It Can’t Be Love Unless It Hurts
1,Citizen Kane,0033467,Una voce poco fa ,"Una voce poco fa from Il Barbiere di Siviglia, '(The) Barber of Seville'"
2,Citizen Kane,0033467,A Poco No ,A Poco No
3,Citizen Kane,0033467,Funeral March ,Funeral March
4,Citizen Kane,0033467,A Hot Time in the Old Town ,A Hot Time In The Old Town Tonight
5,Citizen Kane,0033467,The Battle Cry of Freedom ,The Battle Cry of Freedom
6,Citizen Kane,0033467,The Girl I Left Behind Me ,The Girl I Left Behind Me
7,Citizen Kane,0033467,In A Mizz ,In a mizz
8,Citizen Kane,0033467,"Song Without Words, Op. 62 No.3 (Funeral March) ","Lieder ohne Worte, Op.62: No. 3 Andante maestoso in E minor, MWV U 177 - ""Funeral March"""
9,Citizen Kane,0033467,Aria from Salammbo ,"Aria from Salammbo (From ""Citizen Kane"")"
10,Citizen Kane,0033467,Theme ,"Theme From New York, New York"
11,Citizen Kane,0033467,Theme ,"Theme From New York, New York"
12,Citizen Kane,0033467,Theme ,"Theme From New York, New York"
13,Citizen Kane,0033467,Theme ,"Theme From New York, New York"
14,Citizen Kane,0033467,Theme ,"Theme From New York, New York"
15,Citizen Kane,0033467,Theme ,"Theme From New York, New York"
16,Citizen Kane,0033467,Theme ,"Theme From New York, New York"
17,Citizen Kane,0033467,Theme ,"Theme From New York, New York"
18,Citizen Kane,0033467,Theme ,"Theme From New York, New York"
19,Citizen Kane,0033467,Theme ,"Theme From New York, New York"
20,Citizen Kane,0033467,Theme ,"Theme From New York, New York"
21,Citizen Kane,0033467,Theme ,"Theme From New York, New York"
22,Citizen Kane,0033467,Theme ,"Theme From New York, New York"
23,Citizen Kane,0033467,Theme ,"Theme From New York, New York"
24,Citizen Kane,0033467,Charlie Kane ,Charlie Kane
25,Citizen Kane,0033467,Pilgrim's Chorus ,"Tannhäuser, WWV 70 - Paris version / Act 3: ""Beglückt darf nun dich, o Heimat"" (Pilgrims Chorus)"
0,The Hunt,2106476,Moondance ,Moondance - 2013 Remaster
1,The Hunt,2106476,Julen har bragt velsignet bud ,Julen Har Bragt Velsignet Bud
2,The Hunt,2106476,Jingle Bells ,Jingle Bells
3,The Hunt,2106476,Mit Hjerte altid vanker ,Mit Hjerte Altid Vanker
4,The Hunt,2106476,In the Bleak Midwinter ,In the Bleak Midwinter
5,The Hunt,2106476,I Was Not To You What You Were To Me ,I Was Not To You What You Were To Me
6,The Hunt,2106476,Es ist ein Ros' entsprungen ,Es ist ein Ros entsprungen
7,The Hunt,2106476,A Child Is Born in Bethlehem ,A Child Is Born in Bethlehem
0,Full Metal Jacket,0093058,Hello Vietnam ,Hello Vietnam
1,Full Metal Jacket,0093058,These Boots Are Made For Walkin' ,These Boots Are Made For Walkin'
2,Full Metal Jacket,0093058,Wooly Bully ,Wooly Bully
3,Full Metal Jacket,0093058,The Marines Hymn ,The Marines' Hymn (The U.S. Marine Song)
4,Full Metal Jacket,0093058,Chapel Of Love ,Chapel of Love
5,Full Metal Jacket,0093058,Surfin' Bird ,Surfin' Bird
6,Full Metal Jacket,0093058,"Paint It, Black ","Paint It, Black"
7,Full Metal Jacket,0093058,Mickey Mouse Club March ,Mickey Mouse Club March
8,Full Metal Jacket,0093058,Happy Birthday ,Happy Birthday
0,North by Northwest,0053125,It's a Most Unusual Day ,It's a Most Unusual Day
1,North by Northwest,0053125,I've Grown Accustomed to Her Face ,I've Grown Accustomed To Her Face
2,North by Northwest,0053125,Singin' in the Rain ,Singin' in the rain
0,Bicycle Thieves,0040522,It looks like we don't have any Soundtracks for this title yet.,
0,A Clockwork Orange,0066921,"Symphony No.9 in D Minor, Opus 125 Choral: II. Scherzo. Molto vivace ",
1,A Clockwork Orange,0066921,The Thieving Magpie (Overture) ,La gazza ladra (The Thieving Magpie): Overture
2,A Clockwork Orange,0066921,Molly Malone ,Molly Malone
3,A Clockwork Orange,0066921,William Tell (Overture) ,William Tell Overture
4,A Clockwork Orange,0066921,I Want to Marry a Lighthouse Keeper ,I Want To Marry A Lighthouse Keeper
5,A Clockwork Orange,0066921,Singin' In the Rain ,Singin' in the rain
6,A Clockwork Orange,0066921,Overture to the Sun ,Overture to the Sun
7,A Clockwork Orange,0066921,March from 'Funeral Music for Queen Mary' ,"Music for the Funeral March of Queen Mary (From ""Clockwork Orange"") - Remix"
8,A Clockwork Orange,0066921,Pomp and Circumstance Marches No.1 and 4 ,"Elgar: Pomp and Circumstance, Op. 39: IV. March No. 4 in G Major (Allegro marziale - Nobilmente)"
9,A Clockwork Orange,0066921,Orange Minuet ,Orange Mint
10,A Clockwork Orange,0066921,The Sea And Sinbad's Ship ,"Scheherezade, Op. 35: I. The Sea and Sinbad's Ship"
11,A Clockwork Orange,0066921,Biblical Daydreams ,
12,A Clockwork Orange,0066921,Timesteps ,Time Stops
13,A Clockwork Orange,0066921,Country Lane ,Country Lane
0,The Kid,0012349,It looks like we don't have any Soundtracks for this title yet.,
0,Snatch,0208092,Super Moves ,super moves
1,Snatch,0208092,Diamond ,Diamond In My Pocket
2,Snatch,0208092,Hernando's Hideaway ,Hernando's Hideaway - Remastered
3,Snatch,0208092,Viva Las Vegas ,Viva Las Vegas
4,Snatch,0208092,Golden Brown ,Golden Brown
5,Snatch,0208092,Ghost Town ,Ghost Town
6,Snatch,0208092,Dreadlock Holiday ,Dreadlock Holiday
7,Snatch,0208092,Cross The Tracks (We Better Go Back) ,Cross The Tracks (We Better Go Back)
8,Snatch,0208092,Disco Science ,Disco Science
9,Snatch,0208092,Lucky Star ,Lucky Star
10,Snatch,0208092,"Hot Pants (I'm Coming, Coming, I'm Coming) ","Hot Pants - I'm Coming, Coming, I'm Coming - Single Version"
11,Snatch,0208092,Sensual Woman ,The Sensual Woman
12,Snatch,0208092,Angel ,Angel
13,Snatch,0208092,Are You There? ,Are You There
14,Snatch,0208092,Fuckin' in the Bushes ,Fuckin' In The Bushes
15,Snatch,0208092,Don't You Just Know It ,Don't You Just Know It
16,Snatch,0208092,Hava Nagila ,Hava Nagila
17,Snatch,0208092,Kosha Nostra Theme ,Kosha Nostra Theme
0,Singin' in the Rain,0045152,Fit as a Fiddle ,Fit As A Fiddle (And Ready For Love)
1,Singin' in the Rain,0045152,Temptation ,TEMPTATION
2,Singin' in the Rain,0045152,All I Do Is Dream of You ,All I Do Is Dream of You
3,Singin' in the Rain,0045152,Make 'em Laugh ,Make 'Em Laugh
4,Singin' in the Rain,0045152,I've Got a Feelin' You're Foolin' ,I've Got a Feelin You're Foolin
5,Singin' in the Rain,0045152,The Wedding of the Painted Doll ,The Wedding Of The Painted Doll
6,Singin' in the Rain,0045152,Should I? ,Should I Stay or Should I Go - Remastered
7,Singin' in the Rain,0045152,Beautiful Girl ,Beautiful Girls
8,Singin' in the Rain,0045152,You Were Meant For Me ,You Were Meant For Me
9,Singin' in the Rain,0045152,Moses Supposes ,Moses Supposes
10,Singin' in the Rain,0045152,Good Morning ,Good Morning
11,Singin' in the Rain,0045152,Singin' in the Rain ,Singin' in the rain
12,Singin' in the Rain,0045152,Would You ,Would You Go With Me
13,Singin' in the Rain,0045152,Broadway Rhythm Ballet ,
14,Singin' in the Rain,0045152,Singin in the Rain (in A-Flat) ,Singin' In The Rain (In A-Flat) - Extended Version
15,Singin' in the Rain,0045152,You Are My Lucky Star ,You Are My Lucky Star - 1990 Remaster
16,Singin' in the Rain,0045152,Main Title ,Main Title
17,Singin' in the Rain,0045152,Dignity ,Dignity
18,Singin' in the Rain,0045152,Stunt Montage ,Stunt Montage - Extended Version
19,Singin' in the Rain,0045152,First Silent Picture ,First Silent Picture - Extended Version
20,Singin' in the Rain,0045152,Gene Dreams of Kathy ,Gene Dreams Of Kathy
21,Singin' in the Rain,0045152,Good Night Kathy ,"Good Night, Kathy"
22,Singin' in the Rain,0045152,From Dueling to Dancing ,From Dueling To Dancing
23,Singin' in the Rain,0045152,Would You? (End Title) ,Would You? (End Title)
24,Singin' in the Rain,0045152,March: News of the Day ,
0,Scarface,0086250,Scarface (Push It to the Limit) ,Scarface - Push It To The Limit - Main Theme
1,Scarface,0086250,Rush Rush ,Rush Rush
2,Scarface,0086250,Turn Out the Night ,Night Falls on Hoboken
3,Scarface,0086250,Vamos a Bailar ,Vamos A Bailar
4,Scarface,0086250,Tony's Theme ,Tony's Theme
5,Scarface,0086250,She's on Fire ,She's On Fire
6,Scarface,0086250,Shake It Up ,Shake It Up
7,Scarface,0086250,Dance Dance Dance ,"Dance, Dance, Dance"
8,Scarface,0086250,I'm Hot Tonight ,Randy's Hot Tonight
9,Scarface,0086250,Gina's and Elvira's Theme ,"Gina and Elvira’s Theme (From ""Scarface"")"
10,Scarface,0086250,Strangers in the Night ,Strangers In The Night
11,Scarface,0086250,ORIGINAL SCARFACE DVD MENU MUSIC SCORE ,
0,Taxi Driver,0075314,Late For The Sky ,Late for the Sky
1,Taxi Driver,0075314,Hold Me Close ,Hold Me Close (feat. Ella Henderson)
2,Taxi Driver,0075314,"The Pilgrim, Chapter 33 ","The Pilgrim, Chapter 33"
3,Taxi Driver,0075314,Ling Ting Tong ,Ling Ting Tong
0,Amélie,0211915,Les Jours Tristes (instrumental) ,Les jours tristes - Instrumental
1,Amélie,0211915,Naomi ,Speechless (Full)
2,Amélie,0211915,Whispering ,Whispering My Love
3,Amélie,0211915,Adagio pour cordes ,"Adagio pour orgue, chœur et cordes (From ""La louve solitaire"")"
4,Amélie,0211915,With a Song in My Heart ,With A Song in My Heart
5,Amélie,0211915,Guilty ,Guilty Pleasure
6,Amélie,0211915,Sweet and Lovely ,Sweet And Lovely
7,Amélie,0211915,Dancing in the Dark ,Dancing In the Dark
8,Amélie,0211915,Ciribiribin ,Ciribiribin - Instrumental
9,Amélie,0211915,Fire ,Fireflies
10,Amélie,0211915,Brouillard ,"Préludes - Book 2, L.123: 1. Brouillards"
11,Amélie,0211915,Got a Date with an Angel ,Got A Date With An Angel
12,Amélie,0211915,Father's Little Divended ,
13,Amélie,0211915,Rose du Sud ,"Roses From The South, Waltz op. 388 - Roses Du Sud, Valse - Rose Del Sud, Valzer - Sosas Del Sur, Vals - Rosen Aus Dem Süden ( Walzer op. 388)"
14,Amélie,0211915,Si Tu N'étais Pas Là ,"Si tu n'étais pas là - Mix From ""Amelie from Montmartre"""
15,Amélie,0211915,Générique journal télévisé,
16,Amélie,0211915,The Child ,The Child In Us
17,Amélie,0211915,Up Above My Head ,Up Above My Head
0,Lawrence of Arabia,0056172,The Man Who Broke the Bank at Monte Carlo ,The Man Who Broke the Bank at Monte Carlo
1,Lawrence of Arabia,0056172,Overture ,Overture
2,Lawrence of Arabia,0056172,Main Title ,Main Title
3,Lawrence of Arabia,0056172,Miracle ,Miracle Man
4,Lawrence of Arabia,0056172,Nefud Mirage ,"Nefud Mirage (from ""Lawrence Of Arabia"")"
5,Lawrence of Arabia,0056172,Rescue of Gasim ,"Rescue Of Gasim / Bringing Gasim Into Camp (from ""Lawrence Of Arabia"")"
6,Lawrence of Arabia,0056172,Brining Gasim Into Camp ,"Rescue Of Gasim / Bringing Gasim Into Camp (from ""Lawrence Of Arabia"")"
7,Lawrence of Arabia,0056172,Arrival At Auda's Camo ,
8,Lawrence of Arabia,0056172,The Voice Of The Guns ,Stick to your guns
9,Lawrence of Arabia,0056172,In Whose Name Do You Ride? ,In Whose Name Do You Ride
10,Lawrence of Arabia,0056172,Continuation Of The Mircal ,
11,Lawrence of Arabia,0056172,Sun's Anvil ,Anvil
12,Lawrence of Arabia,0056172,Lawrence And Bodyguard ,Assembled Army / Lawrence and His Bodyguard / Arab Theme
13,Lawrence of Arabia,0056172,That Is The Desert ,"That Is The Desert (from ""Lawrence Of Arabia"")"
14,Lawrence of Arabia,0056172,End Title ,End Title
0,The Sting,0070735,Easy Winners ,Easy Winners - The Sting/Soundtrack Version
1,The Sting,0070735,The Entertainer ,The Entertainer
2,The Sting,0070735,Gladiolus Rag ,Gladiolus Rag
3,The Sting,0070735,Pineapple Rag ,Pineapple Rag
4,The Sting,0070735,Rag Time Dance ,"The Entertainer / Rag Time Dance - From ""The Sting"" Soundtrack"
5,The Sting,0070735,Solace ,Solace
6,The Sting,0070735,Listen to the Mockingbird ,Listen to the Mocking Bird
7,The Sting,0070735,The Washington Post ,The Washington Post
8,The Sting,0070735,The Cascades ,The Cascades
0,Toy Story 3,0435761,We Belong Together ,We Belong Together
1,Toy Story 3,0435761,You've Got A Friend In Me ,"You've Got a Friend in Me - From ""Toy Story""/Soundtrack Version"
2,Toy Story 3,0435761,You've Got A Friend In Me (para Buzz Español) ,"You've Got a Friend in Me (para el Buzz Español) - From ""Toy Story 3"" / Soundtrack Version"
3,Toy Story 3,0435761,Dream Weaver ,Dream Weaver
4,Toy Story 3,0435761,Le Freak ,Le Freak - 2018 Remaster
0,Ikiru,0044741,J'ai Deux Amours ,J'ai Deux Amours
1,Ikiru,0044741,Come On-A My House ,Come On-A My House
2,Ikiru,0044741,Gondora no uta ,Gondora no Uta
3,Ikiru,0044741,Bibbidi-Bobbidi-Boo ,Bibbidi-Bobbidi-Boo (The Magic Song)
4,Ikiru,0044741,Happy Birthday ,Happy Birthday
5,Ikiru,0044741,Too Young ,Too Young
6,Ikiru,0044741,Parade of the Tin Soldiers ,March - Parade Of The Tin Soldiers
0,Metropolis,0017136,Love Kills ,Love Kills
1,Metropolis,0017136,Here's My Heart ,Here's My Heart
2,Metropolis,0017136,Cage of Freedom ,Cage Of Freedom
3,Metropolis,0017136,Blood from a Stone ,Blood from a Stone
4,Metropolis,0017136,The Legend of Babel ,The Legend Of Babel
5,Metropolis,0017136,Here She Comes ,Here She Comes Now - Smart Sessions
6,Metropolis,0017136,Destruction ,Destruction
7,Metropolis,0017136,On Your Own ,On Your Own - 2017 Writing Demo
8,Metropolis,0017136,What's Going On ,What's Going On
9,Metropolis,0017136,Machines ,Machines
10,Metropolis,0017136,Metropolis LIVE (2014) ,Metropolis (Live)
0,For a Few Dollars More,0059578,For A Few Dollars More ,For a Few Dollars More
1,For a Few Dollars More,0059578,For A Few Dollars More [Sequence 3 ,
2,For a Few Dollars More,0059578,Aces High ,Aces High - 2015 Remaster
3,For a Few Dollars More,0059578,Prison Break ,Prison Break
4,For a Few Dollars More,0059578,Chapel Shootout ,"Chapel Shootout (From ""For a Few Dollars More"")"
5,For a Few Dollars More,0059578,The Watchers Are Being Watched ,The Watchers of the Watchers Are Being Watched
6,For a Few Dollars More,0059578,The Wild One ,The Wild One - Single Version
7,For a Few Dollars More,0059578,Indio's Flashback ,For a Few Dollars More: Indio's Flashback
8,For a Few Dollars More,0059578,To El Paso ,"To El Paso (From ""For a Few Dollars More"")"
9,For a Few Dollars More,0059578,The Showdown ,Carry On My Wayward Son
10,For a Few Dollars More,0059578,The Vice Of Killing ,The Vice of Killing
11,For a Few Dollars More,0059578,Mortimer & The Chest ,For a Few Dollars More: Mortimer & The Chest
12,For a Few Dollars More,0059578,Discovered ,Discovered
13,For a Few Dollars More,0059578,Slim Murdered ,For a Few Dollars More: Slim Murdered
14,For a Few Dollars More,0059578,Indio & Nino ,For a Few Dollars More: Indio & Nino
15,For a Few Dollars More,0059578,Carillon ,Carillon
16,For a Few Dollars More,0059578,Indio's Flashback Pt. 2 ,
17,For a Few Dollars More,0059578,Watch Chimes 2 ,"Watch Chimes 2 - Carillon's Theme (From ""For a Few Dollars More"")"
18,For a Few Dollars More,0059578,Sixty Seconds To What? ,Sixty Seconds To What?
19,For a Few Dollars More,0059578,"Goodbye, Colonel! ",Goodbye Colonel (From For A Few Dollars More)
20,For a Few Dollars More,0059578,Occhio Per Occhio ,Occhio per occhio
21,For a Few Dollars More,0059578,Eye For An Eye ,Eye for an Eye
22,For a Few Dollars More,0059578,Watch Chimes ,"Watch Chimes (From ""For a Few Dollars More"")"
0,A Separation,1832382,It looks like we don't have any Soundtracks for this title yet.,
0,Double Indemnity,0036775,Tangerine ,Tangerine - Remaster
1,Double Indemnity,0036775,My Ideal ,My Ideal
2,Double Indemnity,0036775,"Symphony No 8 in B minor, Unfinished ","Symphony No.8 in B minor, D.759 - ""Unfinished"": 1. Allegro moderato"
0,The Apartment,0053604,Adeste Fideles (O Come All Ye Faithful) ,"Adeste Fideles (O come, all ye faithful)"
1,The Apartment,0053604,"Capriccio Italien, Op. 45 ","Capriccio italien, Op. 45, TH. 47"
2,The Apartment,0053604,Jealous Lover ,Jealous Lover
3,The Apartment,0053604,Auld Lang Syne ,Auld Lang Syne
4,The Apartment,0053604,Magdalena ,Magdalena
5,The Apartment,0053604,Lonely Room ,Lonely Room
6,The Apartment,0053604,There Is a Tavern in the Town ,There Is A Tavern In The Town
7,The Apartment,0053604,Little Brown Jug ,Little Brown Jug
8,The Apartment,0053604,Jingle Bells ,Jingle Bells
0,Incendies,1255953,You and Whose Army? ,You And Whose Army?
1,Incendies,1255953,Like Spinning Plates ,Like Spinning Plates
2,Incendies,1255953,Nami Nami ,"Sleep Little One (Nami, Nami Ya Seghirreh)"
0,To Kill a Mockingbird,0056592,It looks like we don't have any Soundtracks for this title yet.,
0,Indiana Jones and the Last Crusade,0097576,You're a Sweet Little Headache ,You're a Sweet Little Headache
1,Indiana Jones and the Last Crusade,0097576,Just A Gigolo ,Just A Gigolo - Remastered
2,Indiana Jones and the Last Crusade,0097576,Cavalry Charge - Bugle Call ,Cavalry Charge - Bugle Call
3,Indiana Jones and the Last Crusade,0097576,Königgrätzer Marsch ,Königgrätzer Marsch
0,Up,1049413,Habanera ,Habanera
1,Up,1049413,The Spirit of Adventure ,The Spirit of Adventure
