album_type,artists,available_markets,external_urls,href,id,images,name,release_date,release_date_precision,total_tracks,type,uri
album,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3vL4iP4exTRpneTIXIlrgD'}, 'href': 'https://api.spotify.com/v1/artists/3vL4iP4exTRpneTIXIlrgD', 'id': '3vL4iP4exTRpneTIXIlrgD', 'name': 'Dre P.', 'type': 'artist', 'uri': 'spotify:artist:3vL4iP4exTRpneTIXIlrgD'}]","['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",{'spotify': 'https://open.spotify.com/album/2GOy7nvvU4341UqcN7e9tb'},https://api.spotify.com/v1/albums/2GOy7nvvU4341UqcN7e9tb,2GOy7nvvU4341UqcN7e9tb,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273983153714ad7d139c69261a2', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02983153714ad7d139c69261a2', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851983153714ad7d139c69261a2', 'width': 64}]",Blues Brothers,2018-01-01,day,11,album,spotify:album:2GOy7nvvU4341UqcN7e9tb
album,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/2eRdrWUWAwyRyQMWutGUdm'}, 'href': 'https://api.spotify.com/v1/artists/2eRdrWUWAwyRyQMWutGUdm', 'id': '2eRdrWUWAwyRyQMWutGUdm', 'name': 'Benny Turner', 'type': 'artist', 'uri': 'spotify:artist:2eRdrWUWAwyRyQMWutGUdm'}]","['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",{'spotify': 'https://open.spotify.com/album/0Hr956dbEXCtLQoqvY886B'},https://api.spotify.com/v1/albums/0Hr956dbEXCtLQoqvY886B,0Hr956dbEXCtLQoqvY886B,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2731b29e9eb3d246f2f66c6fcf1', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e021b29e9eb3d246f2f66c6fcf1', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048511b29e9eb3d246f2f66c6fcf1', 'width': 64}]",My Brother's Blues,2017-09-15,day,11,album,spotify:album:0Hr956dbEXCtLQoqvY886B
single,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/6r327ya63MLzfVpJx2dzo0'}, 'href': 'https://api.spotify.com/v1/artists/6r327ya63MLzfVpJx2dzo0', 'id': '6r327ya63MLzfVpJx2dzo0', 'name': 'Flash', 'type': 'artist', 'uri': 'spotify:artist:6r327ya63MLzfVpJx2dzo0'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/6JgBmCPcBYOgduewIvD6wC'}, 'href': 'https://api.spotify.com/v1/artists/6JgBmCPcBYOgduewIvD6wC', 'id': '6JgBmCPcBYOgduewIvD6wC', 'name': 'The Pain', 'type': 'artist', 'uri': 'spotify:artist:6JgBmCPcBYOgduewIvD6wC'}]","['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",{'spotify': 'https://open.spotify.com/album/1TyyllB4TwWPy28lz5zbiT'},https://api.spotify.com/v1/albums/1TyyllB4TwWPy28lz5zbiT,1TyyllB4TwWPy28lz5zbiT,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273f75ef4675cb82ae5936de9da', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02f75ef4675cb82ae5936de9da', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851f75ef4675cb82ae5936de9da', 'width': 64}]",Blues Brothers Soulman Forever,2013-07-30,day,4,album,spotify:album:1TyyllB4TwWPy28lz5zbiT
album,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1jJInjVgZLalvPoCZFDlhv'}, 'href': 'https://api.spotify.com/v1/artists/1jJInjVgZLalvPoCZFDlhv', 'id': '1jJInjVgZLalvPoCZFDlhv', 'name': 'Whiteley Brothers', 'type': 'artist', 'uri': 'spotify:artist:1jJInjVgZLalvPoCZFDlhv'}]","['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",{'spotify': 'https://open.spotify.com/album/2HJU4693Wodsjp44twLok7'},https://api.spotify.com/v1/albums/2HJU4693Wodsjp44twLok7,2HJU4693Wodsjp44twLok7,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273cd360ebf45b7973ea101f211', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02cd360ebf45b7973ea101f211', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851cd360ebf45b7973ea101f211', 'width': 64}]",Bluesology,1996-08-01,day,15,album,spotify:album:2HJU4693Wodsjp44twLok7
album,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/7w4imfif9uHQa2iPA4RScM'}, 'href': 'https://api.spotify.com/v1/artists/7w4imfif9uHQa2iPA4RScM', 'id': '7w4imfif9uHQa2iPA4RScM', 'name': 'The Griffin Brothers', 'type': 'artist', 'uri': 'spotify:artist:7w4imfif9uHQa2iPA4RScM'}]","['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",{'spotify': 'https://open.spotify.com/album/1s086ci5jinMuny5YJw6zj'},https://api.spotify.com/v1/albums/1s086ci5jinMuny5YJw6zj,1s086ci5jinMuny5YJw6zj,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273edb76749f64e04333372c42e', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02edb76749f64e04333372c42e', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851edb76749f64e04333372c42e', 'width': 64}]",Blues With A Beat,2003,year,23,album,spotify:album:1s086ci5jinMuny5YJw6zj
album,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/2P0tlehD7Qa5j3zQvIGcbo'}, 'href': 'https://api.spotify.com/v1/artists/2P0tlehD7Qa5j3zQvIGcbo', 'id': '2P0tlehD7Qa5j3zQvIGcbo', 'name': 'Sergio Caputo', 'type': 'artist', 'uri': 'spotify:artist:2P0tlehD7Qa5j3zQvIGcbo'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/6V64GNpPfmEfdt2LY3c2iV'}, 'href': 'https://api.spotify.com/v1/artists/6V64GNpPfmEfdt2LY3c2iV', 'id': '6V64GNpPfmEfdt2LY3c2iV', 'name': 'Francesco Baccini', 'type': 'artist', 'uri': 'spotify:artist:6V64GNpPfmEfdt2LY3c2iV'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/1aX8xliPoXfe9gvGQzGrNk'}, 'href': 'https://api.spotify.com/v1/artists/1aX8xliPoXfe9gvGQzGrNk', 'id': '1aX8xliPoXfe9gvGQzGrNk', 'name': 'Swing Brothers', 'type': 'artist', 'uri': 'spotify:artist:1aX8xliPoXfe9gvGQzGrNk'}]","['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",{'spotify': 'https://open.spotify.com/album/7L2jP1NcW6kEh2WaqjQupM'},https://api.spotify.com/v1/albums/7L2jP1NcW6kEh2WaqjQupM,7L2jP1NcW6kEh2WaqjQupM,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27326a37fab1bcf5dc676c7b2e4', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e0226a37fab1bcf5dc676c7b2e4', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d0000485126a37fab1bcf5dc676c7b2e4', 'width': 64}]",Chewing Gum Blues,2017-10-06,day,10,album,spotify:album:7L2jP1NcW6kEh2WaqjQupM
album,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0VwVSmldKbf4y48SZIXTRD'}, 'href': 'https://api.spotify.com/v1/artists/0VwVSmldKbf4y48SZIXTRD', 'id': '0VwVSmldKbf4y48SZIXTRD', 'name': 'Nacho bizness', 'type': 'artist', 'uri': 'spotify:artist:0VwVSmldKbf4y48SZIXTRD'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/7c1iCuLIcy6YOiOmFVsjGA'}, 'href': 'https://api.spotify.com/v1/artists/7c1iCuLIcy6YOiOmFVsjGA', 'id': '7c1iCuLIcy6YOiOmFVsjGA', 'name': 'worlsta', 'type': 'artist', 'uri': 'spotify:artist:7c1iCuLIcy6YOiOmFVsjGA'}]","['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",{'spotify': 'https://open.spotify.com/album/1HYbfIdtFt5jIOPhk1yapl'},https://api.spotify.com/v1/albums/1HYbfIdtFt5jIOPhk1yapl,1HYbfIdtFt5jIOPhk1yapl,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273f45d4f37f1d8a4528dd43fc4', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02f45d4f37f1d8a4528dd43fc4', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851f45d4f37f1d8a4528dd43fc4', 'width': 64}]",Blues Brothers,2018-04-17,day,8,album,spotify:album:1HYbfIdtFt5jIOPhk1yapl
single,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/7BzgN7T7sEBmTHHiuxhvsT'}, 'href': 'https://api.spotify.com/v1/artists/7BzgN7T7sEBmTHHiuxhvsT', 'id': '7BzgN7T7sEBmTHHiuxhvsT', 'name': 'Excobar', 'type': 'artist', 'uri': 'spotify:artist:7BzgN7T7sEBmTHHiuxhvsT'}]","['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",{'spotify': 'https://open.spotify.com/album/3kIYOas8QT0vv49L4DDtSM'},https://api.spotify.com/v1/albums/3kIYOas8QT0vv49L4DDtSM,3kIYOas8QT0vv49L4DDtSM,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27302f896067ccadeec39b6d2eb', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e0202f896067ccadeec39b6d2eb', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d0000485102f896067ccadeec39b6d2eb', 'width': 64}]",Blues Brothers,2015-01-31,day,2,album,spotify:album:3kIYOas8QT0vv49L4DDtSM
album,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/6JMVi7t7ZAirwWsNaUKRVM'}, 'href': 'https://api.spotify.com/v1/artists/6JMVi7t7ZAirwWsNaUKRVM', 'id': '6JMVi7t7ZAirwWsNaUKRVM', 'name': 'MC Bros', 'type': 'artist', 'uri': 'spotify:artist:6JMVi7t7ZAirwWsNaUKRVM'}]","['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",{'spotify': 'https://open.spotify.com/album/65X58o4akkG6a6enmh8ZW2'},https://api.spotify.com/v1/albums/65X58o4akkG6a6enmh8ZW2,65X58o4akkG6a6enmh8ZW2,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2731543332c487baaf3b1124951', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e021543332c487baaf3b1124951', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048511543332c487baaf3b1124951', 'width': 64}]",Blues Brothers,2019-09-02,day,7,album,spotify:album:65X58o4akkG6a6enmh8ZW2
album,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/7dnlqM23vZYdiyjpxIPbLa'}, 'href': 'https://api.spotify.com/v1/artists/7dnlqM23vZYdiyjpxIPbLa', 'id': '7dnlqM23vZYdiyjpxIPbLa', 'name': 'United Artist', 'type': 'artist', 'uri': 'spotify:artist:7dnlqM23vZYdiyjpxIPbLa'}]","['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",{'spotify': 'https://open.spotify.com/album/6KKBTq2Z5IvKtNosn5kQ9S'},https://api.spotify.com/v1/albums/6KKBTq2Z5IvKtNosn5kQ9S,6KKBTq2Z5IvKtNosn5kQ9S,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273795976369b6bca48257c70a3', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02795976369b6bca48257c70a3', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851795976369b6bca48257c70a3', 'width': 64}]",Blues Brothers,2016-04-30,day,24,album,spotify:album:6KKBTq2Z5IvKtNosn5kQ9S
album,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/2ZPXbNAQIgBkQxukGDNgsf'}, 'href': 'https://api.spotify.com/v1/artists/2ZPXbNAQIgBkQxukGDNgsf', 'id': '2ZPXbNAQIgBkQxukGDNgsf', 'name': 'London Theatre Orchestra & Cast', 'type': 'artist', 'uri': 'spotify:artist:2ZPXbNAQIgBkQxukGDNgsf'}]","['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",{'spotify': 'https://open.spotify.com/album/1Ulh3qxpESA8cACns8rEMC'},https://api.spotify.com/v1/albums/1Ulh3qxpESA8cACns8rEMC,1Ulh3qxpESA8cACns8rEMC,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273030bf7a95f64eb2f3e311d6f', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02030bf7a95f64eb2f3e311d6f', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851030bf7a95f64eb2f3e311d6f', 'width': 64}]",Blues Brothers 2000,2009-01-01,day,18,album,spotify:album:1Ulh3qxpESA8cACns8rEMC
album,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/6q9ASbdYlLKw4negiHphto'}, 'href': 'https://api.spotify.com/v1/artists/6q9ASbdYlLKw4negiHphto', 'id': '6q9ASbdYlLKw4negiHphto', 'name': 'The Mighty J&E', 'type': 'artist', 'uri': 'spotify:artist:6q9ASbdYlLKw4negiHphto'}]","['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",{'spotify': 'https://open.spotify.com/album/1hDZriPGcqyVVc8xKUrJXb'},https://api.spotify.com/v1/albums/1hDZriPGcqyVVc8xKUrJXb,1hDZriPGcqyVVc8xKUrJXb,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2734345ab524814c6b76c9726b2', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e024345ab524814c6b76c9726b2', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048514345ab524814c6b76c9726b2', 'width': 64}]",Classic Blues Brothers!,1998,year,20,album,spotify:album:1hDZriPGcqyVVc8xKUrJXb
album,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3lJHCDCGVcLl8OMpiIszWB'}, 'href': 'https://api.spotify.com/v1/artists/3lJHCDCGVcLl8OMpiIszWB', 'id': '3lJHCDCGVcLl8OMpiIszWB', 'name': 'Wälderblut', 'type': 'artist', 'uri': 'spotify:artist:3lJHCDCGVcLl8OMpiIszWB'}]","['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",{'spotify': 'https://open.spotify.com/album/2vPDh4uC9tlKLqrLoGlqkz'},https://api.spotify.com/v1/albums/2vPDh4uC9tlKLqrLoGlqkz,2vPDh4uC9tlKLqrLoGlqkz,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273833a55d7e599ec8dc387f006', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02833a55d7e599ec8dc387f006', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851833a55d7e599ec8dc387f006', 'width': 64}]",Brothers ohne Blues,2007,year,17,album,spotify:album:2vPDh4uC9tlKLqrLoGlqkz
single,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/77jlzQ0dtP0lkSNWECBehN'}, 'href': 'https://api.spotify.com/v1/artists/77jlzQ0dtP0lkSNWECBehN', 'id': '77jlzQ0dtP0lkSNWECBehN', 'name': 'Mustang Blues Brothers', 'type': 'artist', 'uri': 'spotify:artist:77jlzQ0dtP0lkSNWECBehN'}]","['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",{'spotify': 'https://open.spotify.com/album/3lt9ogOW6ESMARHWfuObbN'},https://api.spotify.com/v1/albums/3lt9ogOW6ESMARHWfuObbN,3lt9ogOW6ESMARHWfuObbN,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2735ca34e14a76396cea1800d32', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e025ca34e14a76396cea1800d32', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048515ca34e14a76396cea1800d32', 'width': 64}]",Mustang Blues Brothers,2018-08-31,day,5,album,spotify:album:3lt9ogOW6ESMARHWfuObbN
